"clbid","credits","crsid","department","description","enrolled","firstyear","gereqs","groupid","grouptype","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000155623","1.0","0000000572","HIST","Selected topics in historical studies, depending on instructor. Offered periodically. Prerequisite: first-year student standing.","19","","GHS","","","Gengwu Wang","","S","100","25","Top: Hist of the Chinese in the US","Full topic title: History of the Chinese in the United States","188","{'day': 'Mo', 'end': '15:00', 'location': 'TOH 314', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TOH 314', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TOH 314', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TOH 314', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TOH 314', 'start': '13:00'}","False","first-year student standing.","D","2","","","O","20232","Topical Seminar","Topic","2023"
"0000155651","1.0","0000039924","BIO","In this research-based lab course, students learn molecular cloning technique theory and methods. With a faculty member, students design and conduct a cloning project relevant to the faculty member's ongoing research. Students interpret their data and make connections to relevant scientific literature and present their findings in lab meetings and a final poster presentation. Students also consider and articulate how the skills developed through this course impact their future careers as scientists. Prerequisite: BIO 233.","10","0/0","OEP","","","Kim A. Kandl","","S","300","10","Molecular Cloning","Open to Juniors and Seniors only.","365","{'day': 'Mo', 'end': '12:00', 'location': 'RNS 394', 'start': '10:45'};{'day': 'Tu', 'end': '12:00', 'location': 'RNS 394', 'start': '10:45'};{'day': 'We', 'end': '12:00', 'location': 'RNS 394', 'start': '10:45'};{'day': 'Th', 'end': '12:00', 'location': 'RNS 394', 'start': '10:45'};{'day': 'Fr', 'end': '12:00', 'location': 'RNS 394', 'start': '10:45'};{'day': 'Mo', 'end': '15:00', 'location': 'RNS 394', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 394', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 394', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 394', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 394', 'start': '13:00'}","False","BIO 233.","","2","","0/0","C","20232","","Research","2023"
"0000155653","1.0","0000039929","PSCI","This course offers students an introduction to the study of gender in the field of political science. It begins with fundamental questions relating to definitions and construction of gender. It then surveys scholarship relating to gendered political participation and civic engagement, women's movements, sexism, representation, voting behavior, and campaigns and elections.","11","","SCS","","","Megan D. Kennedy","","S","200","27","Gender and Politics","","210","{'day': 'Mo', 'end': '10:00', 'location': 'HH 434', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'HH 434', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'HH 434', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'HH 434', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'HH 434', 'start': '08:00'}","False","False","","2","","","O","20232","","Research","2023"
"0000155654","1.0","0000039930","RUSSN","This course explores Dostoevsky's magnum opus, The Brothers Karamazov, in its literary, historical, philosophical, and religious contexts. Acclaimed for its spiritual and psychological depth, The Brothers Karamazov is considered by some (e.g., Einstein and Freud) to be the greatest novel ever written. Course topics include faith, doubt, nihilism, the problem of evil, suffering, death, God, ethics, the law, guilt, forgiveness, and the interrelation of heaven and earth, of time and eternity. The Brothers Karamazov will be taught in English translation. Offered periodically. Offered in January term.","100","","CTD;ERC","","","Maxwell Parlin","","S","200","24","Dostoevsky's Brothers Karamazov-Tr","","271","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 280', 'start': '10:40'}","False","False","","2","","","C","20232","Dostoevsky's The Brothers Karamazov","Research","2023"
"0000155715","1.0","0000032293","MUSIC","Students study how music can engage and advocate for those on the margins of society, inspiring social justice movements. Analyzing historical and current events, class members design a musical project that can empower a people, group or organization in addressing moral and social problems such as racial inequality, rural or urban violence, or prison reform. A Christian normative framework, along with religious and secular alternatives, help guide the ethics implications pertaining to this subject. Offered periodically during January Term.","35","","ERC","","","Corey A. Lohman","","S","200","30","Music and Social Justice","","245","{'day': 'Mo', 'end': '15:00', 'location': 'RML 515', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RML 515', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RML 515', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RML 515', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RML 515', 'start': '13:00'}","False","False","","2","","","C","20232","","Research","2023"
"0000155747","1.0","0000000314","EDUC","","1","","","","","Emily Mohl","","S","200","0","IS/Counseling Standards for S.Teach","","298","","False","False","A","2","","","C","20232","Independent Study","Research","2023"
"0000155757","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","10","","OEP","","","Jean C. Porterfield","","S","200","0","Academic Internship","","294","","True","False","A","2","","","C","20232","","Research","2023"
"0000155811","1.0","0000001101","PHYS","","1","","","","","Anne M. Gothmann","","S","300","0","IR/Astronomy Webinar Series","","398","","False","False","A","2","","","C","20232","Independent Research","Research","2023"
"0000155838","1.0","0000001152","PSCI","Students who have taken five political science courses, one of which is in the area of the proposed research, may propose an independent research project to a member of the departmental faculty. Prerequisite: PSCI 220 and one course in the subfield, or permission of instructor.","1","","","","","Chris B. Chapp","","S","300","0","IR/Rhetoric of Political Outsiders","","398","","False","PSCI 220 and one course in the subfield, or permission of instructor.","A","2","","","C","20232","Independent Research","Research","2023"
"0000155857","1.0","0000001178","PSYCH","","1","","OEP","","","Gary M. Muir","","S","200","0","Academic Internship","","294","","True","False","A","2","","","C","20232","","Research","2023"
"0000155860","1.0","0000000708","ID","","1","","","","","Kristina Medina-Vilariño","","S","200","0","IS/Econ Ethics & Effects of Tourism","","298","","False","False","A","2","","","C","20232","Independent Study","Research","2023"
"0000155863","1.0","0000033549","MSCS","","1","","","","R","Jaime I. Davila","","S","200","0","IS/Unsupervised Machine Learning","","298","","False","False","A","2","","","C","20232","","Research","2023"
"0000155864","1.0","0000000986","PHIL","","1","","","","","Corliss Swain","","S","200","0","IS/Philosophical Investigations","","298","","False","False","A","2","","","C","20232","Independent Study","Research","2023"
"0000158800","1.0","0000000371","DANCE","Students trace and integrate the African American and Euro-American dance traditions of the late 19th century, 20th century, and early 21st century. The course focuses on the theatrical dance genres of: ballet, modern, and jazz (includes tap and some musical theater dance) and also examines social dance as the predecessor of some theatrical dance genres. The course also attends to the economic, religious, political, and social forces that have affected the development of dance in the United States, particularly race, ethnicity, and gender and the intersection with other forms of structured inequality. Video examples supplement reading, live dance viewing, physical exploration, class lecture, mid-term and final exams, writing assignments, and discussion. No dance experience required. Ticket/transportation fee required. Offered annually in the spring semester. Also counts toward race and ethnic studies and gender and sexuality studies majors and race and ethnic studies and gender and sexuality studies concentrations.","17","","PAR;WAC","","","Erinn K. Liebhard","","S","200","22","Dance in United States","","246","{'day': 'Mo', 'end': '15:00', 'location': 'CAD 305', 'start': '12:00'};{'day': 'We', 'end': '15:00', 'location': 'CAD 305', 'start': '12:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CAD 305', 'start': '12:00'}","False","False","","2","","","O","20232","Dance in the United States","Research","2023"
"0000158809","1.0","0000000942","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option","1","","OEP","","","Susan Huehn","","S","200","0","Academic Internship","","294","","True","False","A","2","","","C","20232","","Research","2023"
"0000158812","1.0","0000000174","BIO","Biology 394 is for students who have completed one internship (BIO 294) and wish to complete a second internship. Students interested in an internship should consult with the Piper Center for Vocation and Career, locate a faculty supervisor, and complete an internship form. Internships do not count toward the biology major requirements.","1","","OEP","","","Kevin M. Crisp","","S","300","0","Academic Internship","","394","","True","False","A","2","","","C","20232","","Research","2023"
"0000158813","1.0","0000027330","RACE","","1","","OEP","","","Anthony Bateza","","S","200","0","IS/US to Japan: Fashion and Beauty","","298","","False","False","A","2","","","C","20232","Independent Study","Research","2023"
"0000158818","1.0","0000000464","ENVST","","1","","OEP","","","Jacob Grossman","","S","200","0","Academic Internship","","294","","True","False","A","2","","","C","20232","","Research","2023"
"0000158855","1.0","0000000943","NURS","Does not count toward the major.","1","","","","","Mary Beth Kuehn","","S","200","0","IS/Public Health Teaching","","298","","False","False","A","2","","","C","20232","Independent Study","Research","2023"
"0000158856","1.0","0000001257","REL","","1","","","","","James Hanson","","S","300","0","IR/Feminist Critique of the Bible","","398","","False","False","A","2","","","C","20232","Independent Research","Research","2023"
"0000158857","1.0","0000001058","KINES","","1","","","","","Cindy Book","","S","200","0","IS/ Strength/Conditioning Research","","298","","False","False","A","2","","","C","20232","Independent Study","Research","2023"
"0000158872","1.0","0000001100","PHYS","","1","","OEP","","","Brian Borovsky","","S","300","0","Academic Internship","","394","","True","False","A","2","","","C","20232","","Research","2023"
"0000158873","1.0","0000000464","ENVST","","1","","OEP","","","Naomi Rushing","","S","200","0","Academic Internship","","294","","True","False","B","2","","","C","20232","","Research","2023"
"0000158874","1.0","0000001068","KINES","","1","","","","","Jennifer M. Miller","","S","300","0","IR/Induced Analgesia in Sport/Music","","398","","False","False","A","2","","","C","20232","Independent Research","Research","2023"
"0000158879","1.0","0000033549","MSCS","","1","","","","R","Paula A. Mercurio","","S","200","0","IS/Topics in Graph Theory","","298","","False","False","B","2","","","C","20232","","Research","2023"
"0000158880","1.0","0000000937","NORW","","1","","","","","Kari L. Dorer","","S","300","0","IR/Rand Scholar Field Work","","398","","False","False","A","2","","","C","20232","Independent Research","Research","2023"
